gene_id,01B_13_1.fq.gz,01B_33_1.fq.gz,043_14_1.fq.gz,043_33_1.fq.gz,043_3_1.fq.gz,250_14_1.fq.gz,250_34_1.fq.gz,250_4_1.fq.gz
ENSG00000099860.9|GADD45B,667,894,1687,1407,440,1082,1251,230
ENSG00000176533.13|GNG7,6627,5722,7615,6560,6515,7513,6618,4606
ENSG00000176490.5|DIRAS1,50928,47229,36774,49242,26123,50809,63772,30407
ENSG00000267001.1|ENSG00000267001,95,101,80,123,217,117,110,192
ENSG00000286460.1|ENSG00000286460,47,58,61,37,15,45,41,48
ENSG00000261342.1|ENSG00000261342,996,1076,568,890,833,675,1030,1138
ENSG00000172006.12|ZNF554,3081,3526,3278,3407,1674,4166,4916,2352
ENSG00000267063.1|ENSG00000267063,1,1,1,1,0,1,1,0
ENSG00000287766.1|ENSG00000287766,206,397,289,293,109,200,279,88
ENSG00000253392.3|ENSG00000253392,57,25,103,77,125,82,83,70
ENSG00000288906.1|ENSG00000288906,24,24,57,17,61,10,43,55
ENSG00000104964.15|TLE5,115346,92127,93523,97780,94326,110594,103276,91747
ENSG00000267469.1|ENSG00000267469,875,646,874,900,654,857,766,557
ENSG00000267139.1|ENSG00000267139,5,5,6,5,2,2,2,0
ENSG00000267688.1|ENSG00000267688,18,18,14,18,26,10,13,23
ENSG00000289471.1|ENSG00000289471,2,0,4,3,3,0,0,0
ENSG00000161082.13|CELF5,37771,35019,28990,28151,17705,34221,29932,22619
ENSG00000280103.1|ENSG00000280103,2,0,0,0,0,0,0,0
ENSG00000284638.1|ENSG00000284638,3,0,0,0,0,0,0,0
ENSG00000129932.10|DOHH,2853,2801,2320,3451,2613,2731,2833,2132
ENSG00000267436.1|ENSG00000267436,80,11,21,15,17,16,10,6
ENSG00000226800.5|CACTIN-AS1,29,57,51,38,32,19,27,27
ENSG00000011132.12|APBA3,2340,1901,2455,2320,2910,2236,1907,3199
ENSG00000267138.1|ENSG00000267138,3,0,8,1,0,0,0,2
ENSG00000183617.5|MRPL54,2340,1965,2286,2593,4459,2667,2386,3516
ENSG00000283928.1|MIR637,1,1,1,1,1,1,1,0
ENSG00000167658.16|EEF2,1094359,950328,882902,1113789,1097480,1212827,1144040,1704429
ENSG00000206775.1|SNORD37,0,4,6,3,2,0,2,2
ENSG00000178951.9|ZBTB7A,2128,2420,3066,3178,1795,2974,3037,2281
ENSG00000268670.1|ENSG00000268670,6,5,19,11,7,7,4,6
ENSG00000077463.15|SIRT6,4860,3802,3273,4243,4327,3911,3930,5314
ENSG00000280247.1|ENSG00000280247,4,8,15,16,7,0,20,0
ENSG00000105248.16|YJU2,4232,4033,3174,4087,5109,4483,4521,4935
ENSG00000269425.1|ENSG00000269425,115,92,75,61,157,142,78,264
ENSG00000269807.1|ENSG00000269807,4,0,0,0,0,0,0,0
ENSG00000269318.1|ENSG00000269318,7,6,26,9,12,14,0,13
ENSG00000267980.1|ENSG00000267980,105,97,181,99,221,155,82,252
ENSG00000266437.1|MIR4746,1,0,1,1,0,1,1,1
ENSG00000267030.1|ENSG00000267030,2,3,6,1,2,1,2,2
ENSG00000280239.1|ENSG00000280239,59,34,121,30,154,48,41,115
ENSG00000267769.1|ENSG00000267769,12,9,22,19,18,14,7,44
ENSG00000267011.5|ENSG00000267011,31,8,28,15,33,28,24,68
ENSG00000167674.15|HDGFL2,21612,20002,16507,18020,28335,21992,20282,29485
ENSG00000267385.1|ENSG00000267385,3,7,54,6,6,14,5,0
ENSG00000074842.8|MYDGF,5454,4962,4772,6066,6692,5425,4927,6071
ENSG00000268565.1|ENSG00000268565,4,4,3,1,4,3,4,4
ENSG00000205790.1|DPP9-AS1,9,4,18,6,0,0,6,7
ENSG00000287884.1|ENSG00000287884,6,0,0,0,0,0,0,0
ENSG00000268536.2|ENSG00000268536,8,13,11,14,0,6,13,0
ENSG00000141965.5|FEM1A,10900,11152,12106,12974,10871,11391,12615,8834
ENSG00000269604.1|ENSG00000269604,267,475,525,632,305,465,506,288
ENSG00000127666.11|TICAM1,150,240,90,85,36,183,204,50
ENSG00000267484.1|ENSG00000267484,2,4,4,4,7,5,6,7
ENSG00000267550.1|ENSG00000267550,8,0,3,0,0,0,0,3
ENSG00000274447.1|ENSG00000274447,6,6,10,3,41,15,1,38
ENSG00000181733.4|OR2Z1,0,0,0,0,0,0,0,0
ENSG00000269244.1|RPL23AP78,2,0,0,0,0,0,0,0
ENSG00000167785.9|ZNF558,2754,3581,4903,4670,3221,3521,4237,3270
ENSG00000269300.1|ENSG00000269300,1,0,6,2,0,1,2,0
ENSG00000080511.5|RDH8,3,0,0,0,0,0,0,0
ENSG00000130813.18|SHFL,448,974,819,1177,340,486,1060,192
ENSG00000267387.1|ENSG00000267387,0,3,8,11,0,1,4,1
ENSG00000130812.11|ANGPTL6,15,21,27,35,18,21,41,12
ENSG00000188000.6|OR7D2,20,19,21,41,19,509,676,251
ENSG00000267418.1|ELOCP29,0,0,0,0,0,0,0,0
ENSG00000267775.1|OR7E16P,0,0,0,0,0,7,3,0
ENSG00000187847.4|OR7E25P,0,0,0,0,0,0,0,0
ENSG00000174667.4|OR7D4,0,0,0,0,0,0,0,0
ENSG00000188314.3|OR7D1P,0,0,0,0,0,0,0,0
ENSG00000237521.4|OR7E24,0,0,0,0,0,0,0,0
ENSG00000180926.6|OR7E18P,0,0,0,0,0,0,0,0
ENSG00000225980.4|OR7E19P,0,0,0,0,0,0,0,0
ENSG00000226480.1|OR7H1P,0,0,0,0,0,0,0,0
ENSG00000196110.8|ZNF699,769,1157,1961,1694,671,991,1885,458
ENSG00000188321.14|ZNF559,2837,2817,4780,3418,3211,4689,4002,4467
ENSG00000270614.1|ENSG00000270614,0,0,0,0,0,0,2,0
ENSG00000283108.2|ENSG00000283108,11,4,3,0,0,54,53,69
ENSG00000287275.2|ENSG00000287275,8,24,66,13,27,36,20,39
ENSG00000267273.1|ENSG00000267273,0,0,0,0,0,0,2,0
ENSG00000260112.1|ENSG00000260112,0,0,0,0,0,0,0,0
ENSG00000130818.12|ZNF426,2759,2958,3901,2945,3041,2697,2974,2708
ENSG00000278611.3|ZNF426-DT,151,214,250,287,448,230,245,327
ENSG00000171469.11|ZNF561,4333,4386,5118,5181,4439,4742,5291,5497
ENSG00000267106.9|ZNF561-AS1,1062,1097,1090,1149,2008,1005,973,1454
ENSG00000239830.1|RPS4XP22,0,0,3,0,0,0,0,0
ENSG00000224689.10|ZNF812P,0,0,7,0,0,3,0,0
ENSG00000277587.1|ENSG00000277587,0,0,0,0,0,0,0,2
ENSG00000267490.1|ENSG00000267490,0,0,0,0,0,0,0,0
ENSG00000267612.1|ENSG00000267612,0,0,0,0,0,0,0,0
ENSG00000196605.7|ZNF846,346,549,1168,850,413,717,641,359
ENSG00000267741.1|UBE2L4,0,4,3,2,3,0,0,0
ENSG00000266950.1|ENSG00000266950,0,0,0,2,0,0,0,0
ENSG00000127452.9|FBXL12,2938,2527,3811,3691,4338,3655,3504,5080
ENSG00000080573.7|COL5A3,598,632,134,40,78,1008,375,260
ENSG00000267650.1|ENSG00000267650,0,0,0,1,0,0,0,0
ENSG00000130803.15|ZNF317,8763,9950,10721,11889,7514,10628,13263,8779
ENSG00000267510.1|ENSG00000267510,1,0,2,1,1,1,1,1
ENSG00000270011.8|ZNF559-ZNF177,2127,2725,2620,2388,1508,2546,3215,2015
ENSG00000188629.13|ZNF177,456,541,662,867,441,172,212,175
ENSG00000174652.20|ZNF266,2398,2942,4482,4067,3181,3219,3525,2786
ENSG00000198028.4|ZNF560,335,240,82,81,34,574,458,412
ENSG00000287960.1|ENSG00000287960,166,269,202,158,154,227,166,232
ENSG00000197961.12|ZNF121,1499,2464,5304,1979,1670,1372,2093,1888
ENSG00000171466.10|ZNF562,3861,3962,5630,4378,3492,4035,4841,2965
ENSG00000267370.1|ENSG00000267370,21,27,43,10,7,19,21,25
ENSG00000200237.1|SNORA70,9,8,14,14,9,17,9,18
ENSG00000267119.1|RPL10P15,14,14,15,24,34,22,11,27
ENSG00000198258.11|UBL5,8903,6569,8106,9104,12634,7534,6675,8563
ENSG00000267289.1|PIN1-DT,6,0,6,12,13,5,0,15
ENSG00000127445.14|PIN1,13216,10667,10129,10386,16788,12852,9823,13762
ENSG00000105088.9|OLFM2,59050,55712,36813,53210,22059,49169,55004,20961
ENSG00000105364.14|MRPL4,6601,5195,5797,6225,11283,6712,6069,10171
ENSG00000090339.9|ICAM1,27,122,110,188,34,87,176,16
ENSG00000105371.10|ICAM4,2,8,13,0,19,3,0,0
ENSG00000266978.1|ENSG00000266978,4,0,4,0,1,3,0,3
ENSG00000267105.1|ENSG00000267105,8,9,13,8,30,6,7,18
ENSG00000267607.1|ENSG00000267607,2,7,2,0,0,0,0,0
ENSG00000105376.5|ICAM5,1763,3133,3158,4573,166,3173,4108,133
ENSG00000104880.19|ARHGEF18,11017,11159,13255,14133,11961,13076,13599,12122
ENSG00000104883.8|PEX11G,114,120,304,220,669,148,126,512
ENSG00000198723.11|TEX45,14,43,109,74,60,104,91,98
ENSG00000268614.1|ENSG00000268614,0,0,0,0,0,0,0,0
ENSG00000032444.17|PNPLA6,9949,11635,7361,9231,10550,9759,10218,12739
ENSG00000268400.5|ENSG00000268400,56,83,527,142,24,68,60,17
ENSG00000174788.10|PCP2,0,0,5,7,0,0,0,0
ENSG00000268204.1|ENSG00000268204,0,0,14,12,0,0,0,0
ENSG00000076944.17|STXBP2,1943,1612,1875,2164,983,1813,1797,1235
ENSG00000269228.1|RPS27AP19,0,0,0,0,0,0,0,0
ENSG00000104918.8|RETN,0,0,0,0,0,0,0,0
ENSG00000183019.8|MCEMP1,3,3,16,10,0,4,0,0
ENSG00000269711.1|ENSG00000269711,0,0,0,0,0,0,7,0
ENSG00000104921.15|FCER2,6,0,0,0,0,8,3,0
ENSG00000182566.15|CLEC4G,0,0,0,0,0,0,0,0
ENSG00000288669.1|ENSG00000288669,0,0,4,41,2,16,17,23
ENSG00000090659.18|CD209,0,0,0,0,0,0,0,0
ENSG00000242636.1|RPL21P129,0,0,0,0,0,0,0,0
ENSG00000104938.18|CLEC4M,0,0,0,0,0,0,0,0
ENSG00000268297.1|CLEC4GP1,0,0,0,0,0,0,6,0
ENSG00000269763.1|EXOSC3P2,0,0,0,0,0,0,0,0
ENSG00000142459.9|EVI5L,14933,14047,11726,14115,8923,15247,14633,9522
ENSG00000285674.1|5S_rRNA,0,0,0,0,0,0,0,0
ENSG00000171017.11|LRRC8E,2,0,0,47,5,6,3,202
ENSG00000104976.12|SNAPC2,7129,5691,5384,7498,6027,7281,8086,6679
ENSG00000286138.2|ENSG00000286138,53,66,104,79,39,64,90,34
ENSG00000066044.15|ELAVL1,34123,33036,34506,37597,33547,35216,36188,29577
ENSG00000131142.14|CCL25,33,46,22,52,44,62,57,32
ENSG00000142449.13|FBN3,6002,5788,10119,7166,12501,9170,8258,14663
ENSG00000269651.1|ENSG00000269651,0,0,0,0,0,0,0,0
ENSG00000090661.12|CERS4,10256,9547,11828,12058,12286,13102,12888,11626
ENSG00000271717.1|ENSG00000271717,0,0,0,0,0,0,0,0
ENSG00000167775.11|CD320,7527,5992,5733,5605,11013,8812,8100,12658
ENSG00000267855.6|NDUFA7,4895,2700,3415,3033,5212,3986,3072,4813
ENSG00000186994.12|KANK3,209,429,354,563,152,161,206,82
ENSG00000268884.1|ENSG00000268884,0,0,0,0,0,0,0,0
ENSG00000167772.12|ANGPTL4,140,282,226,146,54,228,320,204
ENSG00000269386.6|RAB11B-AS1,518,444,500,437,990,602,433,970
ENSG00000265390.1|MIR4999,0,0,0,0,0,0,0,0
ENSG00000185236.12|RAB11B,29883,34050,25616,37229,41670,29684,33428,38326
ENSG00000268931.1|ENSG00000268931,0,0,0,0,0,0,0,0
ENSG00000099783.12|HNRNPM,63556,47253,55829,29285,109636,43011,24556,89476
ENSG00000133250.14|ZNF414,4151,3627,3285,4002,4784,4178,4163,5388
ENSG00000142347.19|MYO1F,31,78,63,45,99,49,13,69
ENSG00000268618.1|ENSG00000268618,0,0,0,0,0,0,0,0
ENSG00000267986.1|ENSG00000267986,0,0,0,0,0,0,0,0
ENSG00000268480.4|NFILZ,0,3,9,0,0,8,8,8
ENSG00000171105.14|INSR,7144,12228,17076,14077,5713,9493,12058,4549
ENSG00000267852.1|ARHGEF18-AS1,23,9,26,41,0,13,38,0
ENSG00000267952.1|ENSG00000267952,20,11,13,22,7,14,23,20
ENSG00000198816.7|ZNF358,19236,14669,11888,13949,24278,16544,13614,30163
ENSG00000269371.1|ENSG00000269371,11,13,8,12,19,11,11,16
ENSG00000090674.16|MCOLN1,6049,5773,4300,4224,5022,4229,3237,5046
ENSG00000076826.10|CAMSAP3,18029,19304,19864,24081,10151,20628,22270,12219
ENSG00000273657.1|MIR6792,1,0,3,2,1,2,2,0
ENSG00000076924.12|XAB2,17782,19403,14812,25304,17255,22555,24404,23422
ENSG00000229833.10|PET100,7016,5563,5162,5625,9658,5593,4991,7644
ENSG00000181029.9|TRAPPC5,5135,3601,3761,4604,6591,5405,5066,6370
ENSG00000183248.12|PRR36,44761,42956,31763,43619,25952,42106,49282,34754
ENSG00000268120.1|ENSG00000268120,267,295,176,255,163,319,309,224
ENSG00000269153.1|LYPLA2P2,6,2,2,0,9,5,0,7
ENSG00000214248.2|ENSG00000214248,12,28,18,29,31,33,28,114
ENSG00000076984.18|MAP2K7,5500,4875,7197,6424,9156,6395,5636,9472
ENSG00000268149.1|ENSG00000268149,3,3,2,2,3,6,2,3
ENSG00000260001.7|TGFBR3L,64,52,120,121,90,32,49,63
ENSG00000260500.1|ENSG00000260500,21,7,15,6,9,2,10,8
ENSG00000178531.6|CTXN1,38683,22115,17769,20076,44413,22511,17301,38796
ENSG00000269139.2|ENSG00000269139,51,18,76,48,169,53,30,100
ENSG00000104980.8|TIMM44,6581,6515,6112,6352,6468,5924,6109,7302
ENSG00000269813.1|ENSG00000269813,6,9,5,5,2,4,6,1
ENSG00000289255.1|ENSG00000289255,35,39,51,68,93,54,65,25
ENSG00000267939.1|ENSG00000267939,18,21,41,37,32,29,38,34
ENSG00000167774.2|ENSG00000167774,376,370,168,1149,338,644,816,116
ENSG00000233927.5|RPS28,37035,30111,38970,43086,70375,44045,36505,57730
ENSG00000099785.11|MARCHF2,6582,5981,5081,6985,5037,5556,6338,3973
ENSG00000279827.1|ENSG00000279827,11,15,13,6,23,11,7,37
ENSG00000133246.12|PRAM1,19,20,48,24,29,27,45,7
ENSG00000142303.14|ADAMTS10,4330,4488,7792,5089,4086,4913,4455,4392
ENSG00000243207.6|PPAN-P2RY11,199,524,686,509,1004,596,395,1357
ENSG00000130810.20|PPAN,3376,3430,3910,3745,4239,3682,3977,5024
ENSG00000209645.1|SNORD105,0,0,2,2,1,1,0,0
ENSG00000130811.12|EIF3G,23270,22809,22782,23345,43495,28091,22773,43703
ENSG00000130816.17|DNMT1,15521,15360,19663,14523,28068,17399,16504,29104
ENSG00000238531.1|SNORD105B,1,0,0,1,0,0,0,0
ENSG00000244165.2|P2RY11,1671,1263,1678,1315,1644,1160,1160,1991
ENSG00000267534.4|S1PR2,753,1030,1232,1113,2271,828,789,1566
ENSG00000264266.1|MIR4322,3,2,1,7,6,0,4,5
ENSG00000105397.14|TYK2,3293,3194,5996,4188,4356,4569,4020,4448
ENSG00000267673.6|FDX2,1075,842,774,1014,1711,894,864,1054
ENSG00000267303.1|ENSG00000267303,0,3,364,0,317,243,3,0
ENSG00000076662.10|ICAM3,48,149,112,143,76,85,89,84
ENSG00000220201.7|ZGLP1,118,108,338,93,56,72,122,42
ENSG00000167807.15|ENSG00000167807,299,169,854,249,339,254,189,245
ENSG00000161847.14|RAVER1,13578,11001,14227,11287,23870,13344,11690,26630
ENSG00000274425.1|ENSG00000274425,1145,1227,1210,1541,2021,1421,1731,1985
ENSG00000180739.15|S1PR5,37,32,7,3,15,40,3,0
ENSG00000105401.9|CDC37,9135,8304,8172,7558,14302,8532,7125,12035
ENSG00000065989.16|PDE4A,6881,8091,6859,8228,2086,7911,9542,1956
ENSG00000284268.1|MIR1181,1,1,1,1,1,1,1,1
ENSG00000267197.1|ENSG00000267197,0,0,0,0,2,0,0,0
ENSG00000079999.14|KEAP1,7706,8188,8938,9963,11968,9695,8736,11806
ENSG00000130734.10|ATG4D,7588,4555,5648,5257,8010,6607,5347,9210
ENSG00000238364.1|RNU7-140P,0,0,0,1,0,1,0,0
ENSG00000129347.21|KRI1,4023,4059,5441,4830,6691,5636,4603,6943
ENSG00000221410.1|MIR1238,2,1,2,2,0,3,3,1
ENSG00000129355.7|CDKN2D,15107,13776,14309,19023,4265,11963,14771,2734
ENSG00000104979.9|C19orf53,5559,4723,4754,5800,10657,5342,4773,7542
ENSG00000267582.1|ENSG00000267582,0,0,0,0,0,0,0,0
ENSG00000266770.2|RN7SL619P,0,0,0,0,0,0,0,0
ENSG00000187556.8|NANOS3,346,357,196,327,373,270,251,440
ENSG00000132016.12|BRME1,2188,2255,2042,1979,1595,2082,2034,1996
ENSG00000132024.18|CC2D1A,4448,5509,5274,5588,4416,5324,5917,5662
ENSG00000132000.14|PODNL1,38,30,52,57,101,39,61,82
ENSG00000132005.9|RFX1,3065,3287,3567,3913,4580,3611,3725,5345
ENSG00000171136.7|RLN3,0,0,0,0,0,0,0,0
ENSG00000267670.1|ENSG00000267670,0,0,0,0,0,0,0,0
ENSG00000187867.10|PALM3,1017,815,1202,941,861,1065,1142,871
ENSG00000188032.10|C19orf67,0,0,0,0,0,3,0,5
ENSG00000072062.15|PRKACA,12575,12937,13349,13906,16255,13291,13304,11838
ENSG00000105011.9|ASF1B,2384,1907,2416,2121,7226,2558,2405,5669
ENSG00000240803.3|RN7SL231P,0,0,3,0,0,0,0,0
ENSG00000267723.1|ENSG00000267723,0,0,13,9,11,15,7,0
ENSG00000267406.1|ENSG00000267406,0,0,0,0,1,0,0,0
ENSG00000104957.14|YJU2B,4239,4170,5427,5214,2723,4440,4343,3557
ENSG00000037757.14|MRI1,3255,2795,4253,2879,4058,2774,2364,3165
ENSG00000267633.1|ENSG00000267633,8,6,11,7,12,6,6,2
ENSG00000132003.10|ZSWIM4,12234,10210,10757,11961,9336,13029,11524,12740
ENSG00000267519.6|MIR23AHG,238,212,235,199,163,144,174,148
ENSG00000284387.1|MIR24-2,1,1,1,1,0,0,0,0
ENSG00000207808.1|MIR27A,1,0,1,1,0,1,1,0
ENSG00000207980.1|MIR23A,1,0,0,0,0,1,0,0
ENSG00000207613.1|MIR181C,3,9,1,7,0,0,2,0
ENSG00000207585.1|MIR181D,2,7,4,11,2,0,3,0
ENSG00000132017.11|DCAF15,8033,6351,7339,6988,12130,8484,7116,13969
ENSG00000275091.1|ENSG00000275091,3,2,6,3,15,3,5,8
ENSG00000104998.4|IL27RA,1490,2050,2089,3271,1373,2841,3609,1668
ENSG00000228887.3|EEF1DP1,29,15,20,20,54,27,9,63
ENSG00000141854.10|MISP3,192,193,257,453,296,169,257,156
ENSG00000284081.1|MIR1199,1,1,1,1,1,1,1,1
ENSG00000141858.12|SAMD1,21983,17438,15795,17188,21184,18157,17061,21482
ENSG00000267783.2|ENSG00000267783,4,7,0,0,3,0,0,15
ENSG00000267169.2|ADGRL1-AS1,164,113,325,171,238,168,152,167
ENSG00000072071.17|ADGRL1,45055,51105,57811,52532,34897,50962,62150,35445
ENSG00000287254.1|ENSG00000287254,36,23,25,26,6,55,26,0
ENSG00000266913.1|LINC01841,5,0,0,0,0,0,5,0
ENSG00000267147.2|LINC01842,2,0,0,0,0,0,0,0
ENSG00000123146.20|ADGRE5,188,240,295,261,330,257,277,227
ENSG00000267379.1|ENSG00000267379,0,0,0,0,0,0,0,0
ENSG00000123136.15|DDX39A,9802,8488,9673,8139,11911,8803,7535,12072
ENSG00000123143.13|PKN1,52610,47293,42589,56843,47522,70661,62487,66524
ENSG00000267474.1|ENSG00000267474,0,5,15,10,6,3,11,0
ENSG00000123159.16|GIPC1,15565,11511,12191,11672,20211,13442,10975,17775
ENSG00000132002.9|DNAJB1,25352,19630,27133,26680,30188,31221,27723,33149
ENSG00000099797.15|TECR,23642,18328,16299,21859,37130,23175,21229,33206
ENSG00000099795.7|NDUFB7,6672,4277,4853,5155,10753,5338,3811,7240
ENSG00000187912.12|CLEC17A,0,0,0,0,0,3,6,0
ENSG00000243488.3|RN7SL337P,0,0,0,0,0,0,0,0
ENSG00000243066.3|RN7SL842P,0,0,0,0,0,0,0,0
ENSG00000131355.15|ADGRE3,2,3,0,0,0,0,0,0
ENSG00000275432.1|ENSG00000275432,0,0,0,0,0,0,0,0
ENSG00000160961.12|ZNF333,1768,2239,4358,2494,1752,2543,2651,2039
ENSG00000127507.18|ADGRE2,0,0,0,0,3,9,0,0
ENSG00000127530.4|OR7C1,0,5,0,0,0,0,0,0
ENSG00000188269.10|OR7A5,0,0,0,0,0,0,0,0
ENSG00000160951.4|PTGER1,7,8,24,47,45,61,19,47
ENSG00000224543.4|SNRPGP15,63,38,32,37,104,51,38,87
ENSG00000283822.1|MIR639,1,1,1,1,1,1,1,1
ENSG00000269378.1|ITGB1P1,1662,1819,1853,1817,2633,1821,2084,2222
ENSG00000256210.3|ENSG00000256210,13,4,12,14,6,18,16,27
ENSG00000105122.13|RASAL3,50,138,67,203,47,78,103,4
ENSG00000267135.2|ENSG00000267135,31,21,21,33,30,30,33,47
ENSG00000225067.4|RPL23AP2,782,605,427,569,1159,677,519,1513
ENSG00000186204.15|CYP4F12,3,3,3,0,0,0,0,0
ENSG00000268673.3|ENSG00000268673,0,0,0,0,0,0,0,0
ENSG00000267594.5|CYP4F24P,26,0,111,12,41,0,0,0
ENSG00000105143.13|SLC1A6,7211,7309,6171,7837,5106,8151,8962,5780
ENSG00000160994.4|CCDC105,0,0,0,0,17,2,3,0
ENSG00000105141.6|CASP14,0,0,0,0,0,0,0,0
ENSG00000094661.3|OR1I1,0,0,0,0,0,0,0,0
ENSG00000105135.16|ILVBL,11518,12764,10473,14920,18492,14066,15735,17062
ENSG00000268564.1|ILVBL-AS1,0,0,0,0,0,0,0,0
ENSG00000267961.2|OR10B1P,0,0,0,0,0,0,0,0
ENSG00000252661.1|RNU6-782P,0,0,0,0,0,0,0,0
ENSG00000269635.1|ENSG00000269635,0,0,0,0,0,0,0,0
ENSG00000105131.8|EPHX3,14,9,20,6,22,0,0,42
ENSG00000141867.19|BRD4,12119,14810,23060,18388,12851,14899,17317,10963
ENSG00000270802.2|ENSG00000270802,0,0,3,0,0,0,3,0
ENSG00000273218.1|ENSG00000273218,0,0,0,0,3,0,0,0
ENSG00000105127.10|AKAP8,3682,3455,6184,4266,5215,4122,4410,4592
ENSG00000268189.2|ENSG00000268189,109,121,141,126,130,104,138,83
ENSG00000011243.19|AKAP8L,16932,18161,25291,25147,14620,24636,27838,17914
ENSG00000105137.13|SYDE1,2060,1587,2601,1673,4826,2867,1798,4145
ENSG00000074181.9|NOTCH3,33731,24808,52422,30218,83982,53071,32432,119463
ENSG00000275711.1|MIR6795,2,0,1,0,0,0,2,2
ENSG00000279203.1|ENSG00000279203,18,13,29,7,10,1,15,6
ENSG00000279716.1|ENSG00000279716,2,7,43,5,1,2,6,2
ENSG00000011451.21|WIZ,25682,26542,28244,28057,24761,28149,27684,29336
ENSG00000269782.1|MIR1470,1,1,1,1,1,2,1,0
ENSG00000129354.12|AP1M2,15,0,0,0,6,9,7,15
ENSG00000271010.1|ENSG00000271010,0,0,0,0,0,0,0,0
ENSG00000129353.15|SLC44A2,22468,27916,28701,28506,37378,31767,36430,28727
ENSG00000213339.9|QTRT1,2610,2493,2820,2723,5095,2296,2177,3970
ENSG00000207972.1|MIR638,0,0,0,0,0,0,0,0
ENSG00000079805.19|DNM2,21106,18735,21323,20233,23164,24870,20804,25612
ENSG00000265879.1|MIR4748,0,0,0,0,0,0,0,0
ENSG00000207752.1|MIR199A1,0,0,0,0,0,0,0,0
ENSG00000275640.1|MIR6793,0,2,0,0,0,0,2,0
ENSG00000099203.7|TMED1,2696,2472,2225,2838,5076,2724,2781,5164
ENSG00000214212.9|C19orf38,64,176,115,103,46,180,128,43
ENSG00000142453.12|CARM1,16418,16105,16546,16822,24275,17987,17327,27563
ENSG00000130733.11|YIPF2,4165,5176,5416,6384,5646,5070,5803,5179
ENSG00000127616.20|SMARCA4,101935,116422,103833,108873,117545,114272,113058,109991
ENSG00000266936.1|ENSG00000266936,0,0,0,0,0,0,0,0
ENSG00000130164.14|LDLR,22480,18536,34800,23442,18039,37001,34589,27857
ENSG00000161888.12|SPC24,1237,1373,1436,1238,3433,2291,2352,2799
ENSG00000197256.11|KANK2,970,1365,1824,1241,4638,1824,1558,3277
ENSG00000130158.14|DOCK6,355,531,1013,864,907,927,958,798
ENSG00000279807.1|ENSG00000279807,0,6,3,7,0,4,3,0
ENSG00000130173.13|ANGPTL8,0,0,0,10,2,10,1,0
ENSG00000267174.6|ENSG00000267174,26,34,33,37,10,19,26,1
ENSG00000130167.14|TSPAN16,0,3,4,0,0,0,0,0
ENSG00000105518.14|TMEM205,6091,4756,5066,5838,10391,5614,5567,7912
ENSG00000183401.12|CCDC159,101,117,218,117,384,162,134,260
ENSG00000187266.14|EPOR,941,1190,812,1289,710,943,1169,600
ENSG00000205517.13|RGL3,0,11,30,75,53,0,3,0
ENSG00000202357.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000198003.12|ODAD3,215,238,302,252,744,386,220,404
ENSG00000130175.10|PRKCSH,68261,62485,65887,78741,117571,82041,74247,126478
ENSG00000267477.1|ENSG00000267477,0,0,17,6,0,6,4,3
ENSG00000161914.10|ZNF653,2605,2673,2139,2626,2040,2317,2395,2254
ENSG00000274713.1|MIR7974,0,0,0,0,1,0,0,0
ENSG00000130159.15|ECSIT,15770,14039,11172,14169,14557,15899,15020,17567
ENSG00000244080.3|RN7SL833P,0,4,5,3,0,0,0,0
ENSG00000130176.8|CNN1,62,62,131,116,149,67,51,74
ENSG00000198551.10|ZNF627,4878,6558,4727,7789,6092,5961,9472,7156
ENSG00000102575.13|ACP5,7,55,18,312,120,11,11,10
ENSG00000249840.2|GAPDHP76,0,0,0,0,0,0,0,0
ENSG00000267343.2|ZNF833P,20,3,15,2,0,52,4,0
ENSG00000197933.13|ZNF823,297,475,565,618,444,486,734,530
ENSG00000266922.1|ENSG00000266922,0,3,1,3,0,0,0,0
ENSG00000220949.2|ENSG00000220949,0,0,0,0,0,0,0,0
ENSG00000267646.1|ENSG00000267646,0,0,1,0,0,0,1,0
ENSG00000171295.13|ZNF440,1071,1122,1624,1277,938,1137,1431,806
ENSG00000267089.1|ENSG00000267089,0,0,0,0,0,0,0,0
ENSG00000196757.8|ZNF700,525,877,1012,1058,620,636,1063,663
ENSG00000267179.1|ENSG00000267179,34,13,10,31,37,26,23,15
ENSG00000197054.12|ZNF763,179,356,343,375,636,149,163,391
ENSG00000219665.8|ZNF433-AS1,174,163,382,248,540,150,173,317
ENSG00000286098.1|ENSG00000286098,0,0,0,0,0,0,0,0
ENSG00000197647.13|ZNF433,926,1309,1207,1480,1179,830,1305,908
ENSG00000257355.1|ENSG00000257355,0,0,2,0,0,1,0,0
ENSG00000212497.1|RNA5SP465,0,0,5,1,0,0,1,2
ENSG00000252546.1|RNA5SP466,0,0,0,0,0,0,0,0
ENSG00000199444.1|Y_RNA,0,0,1,1,0,0,2,0
ENSG00000214189.9|ZNF788P,96,266,151,161,150,176,336,164
ENSG00000132010.16|ZNF20,1249,1346,1469,1643,1465,1451,1488,2059
ENSG00000212576.1|RNA5SP467,0,0,3,0,0,0,0,0
ENSG00000257591.6|ZNF625,239,275,591,399,204,273,198,275
ENSG00000196646.12|ZNF136,1116,1318,1818,1726,1245,1421,2013,1322
