gene,variance_2d_tpm,present_in_v3_candidate_features,selected_top_250
PIK3C2A,33.08472918318888,False,False
FAM211A,33.07902784445146,False,False
KIAA1755,33.06422712858663,False,False
GTF2IRD2B,33.04588378893684,False,False
TOX4,33.042299797639515,False,False
USP9Y,33.02738743551953,True,False
AATK,33.02577789708859,False,False
FAM43B,33.010022440373845,False,False
DSTYK,33.00512106303587,False,False
MRPL35,33.00096517996046,False,False
DLAT,32.99644979763952,False,False
PTCH2,32.99167165491104,False,False
MMP11,32.98152612146308,False,False
CNTN5,32.94296020633751,False,False
KIAA1009,32.913003731971784,False,False
TNRC6C,32.88284394146753,False,False
TDRKH,32.85113186241826,False,False
CRNKL1,32.836827560795875,False,False
ANAPC4,32.836189767343924,False,False
TSC22D2,32.81183005053163,False,False
BAG5,32.811459272321066,False,False
RASGRF1,32.81017706893123,True,False
MED19,32.792524902036476,False,False
TAF1A,32.777405747973475,False,False
B9D1,32.764520740194875,False,False
ANK1,32.76020723175539,False,False
TLK2,32.75700772712917,False,False
ZNF667,32.75606334292498,True,False
KRT222,32.7468879513633,True,False
GTPBP3,32.74386714390989,False,False
C18orf8,32.7206541156379,True,False
CYP2D6,32.714047369313725,False,False
BEST1,32.708659253020784,True,False
MKNK1,32.70769898878244,False,False
PARD3B,32.70010197389198,False,False
IPO11,32.696164176346045,False,False
KLF3,32.692967217601854,False,False
HPS4,32.687181139535156,False,False
ARHGEF10,32.65609591477465,False,False
IBTK,32.653411138014526,False,False
ANKRD6,32.64476582798189,False,False
DYNC2LI1,32.62681465885298,False,False
ADPGK,32.598841938917545,False,False
HAPLN1,32.59720226982957,False,False
NKD2,32.578301824168626,True,False
MYO1E,32.56597562842873,False,False
ATG12,32.564694484799574,False,False
SOS1,32.539841146436466,False,False
FAF1,32.534798378776706,False,False
PDE10A,32.529488456679644,False,False
CENPC1,32.525982290533506,False,False
KIAA0146,32.524654658385096,False,False
LMTK2,32.523752580388575,False,False
DHX35,32.52067729761028,False,False
EIF4EBP3,32.518204505737444,False,False
SAP130,32.509394158449425,False,False
GCM1,32.50413064123709,False,False
SLC7A6OS,32.492042647764094,False,False
UBA6,32.46881779661017,False,False
TTLL4,32.46693186651226,False,False
PUSL1,32.46625344188278,False,False
COCH,32.454333745072574,False,False
ADAMTS14,32.43779438127989,False,False
C2orf40,32.42758584704823,True,False
C1orf194,32.4031070755986,False,False
CHUK,32.400723318244026,False,False
ALDH4A1,32.39162428618217,False,False
ZNF514,32.36037031792821,False,False
SLC35F3,32.35076011100584,False,False
IFT57,32.34910592693967,False,False
ZNF280D,32.341503089214065,False,False
C5orf4,32.34092764618497,False,False
PKDCC,32.339578297715555,False,False
DFNB31,32.27870953024295,False,False
ALG3,32.27380898106233,False,False
LARS2,32.26160661590109,False,False
VRK3,32.25400908633657,False,False
FBXW7,32.248997792165255,False,False
AIFM1,32.21625380683347,False,False
MIER2,32.18589651542268,False,False
PIGH,32.17340362435812,False,False
SCLY,32.1665853224316,False,False
MST4,32.15907423529962,False,False
FAM58A,32.13592672503538,False,False
CSGALNACT2,32.120165370038954,False,False
WWC2,32.10188344036214,False,False
RAB26,32.07410800201191,True,False
ESRRG,32.072153157642326,False,False
WIPI2,32.01515691242353,False,False
ARHGAP32,32.00856611339205,False,False
DDX55,32.000677945046846,False,False
NAA30,31.996367159701016,False,False
C9orf46,31.985591159888177,False,False
DAGLB,31.9798645500696,False,False
INHBB,31.945144288872513,False,False
ALG5,31.900223654536735,False,False
HIPK3,31.878564651834694,False,False
PCNXL2,31.872883924623647,False,False
DNAJC2,31.846348141909676,False,False
KIF24,31.84255741773988,False,False
FAIM,31.81564445672644,False,False
IDE,31.81400162414757,False,False
ANXA4,31.805688208700328,False,False
ALG10B,31.804180655858517,False,False
LRRC73,31.773216173047455,False,False
SLC25A37,31.754575874068617,False,False
FAM134C,31.72337914634289,False,False
ZNF334,31.72191055900621,False,False
TRIT1,31.71367158238879,False,False
XPO4,31.70356262764502,False,False
GPR155,31.700607477395284,False,False
PAK1IP1,31.695153199752028,False,False
GSDMB,31.691726354820972,False,False
MED9,31.665708603829643,False,False
LRRC57,31.664916220420864,False,False
ZBTB1,31.6400547478682,False,False
C8orf58,31.633363032950832,False,False
INPP1,31.632494428653313,True,False
CALN1,31.599110898808068,True,False
CTU2,31.580871708717876,False,False
SPIB,31.576018306605373,False,False
ZNF518B,31.551640479114763,False,False
DPH3P1,31.548273102431843,False,False
DYNLT3,31.525669123065583,False,False
ACOT1,31.523404075282773,False,False
RAB22A,31.514954512170874,False,False
EIF2B3,31.49659296768081,False,False
RAD50,31.48809620486367,False,False
KRT7,31.470172818191386,False,False
GLMN,31.457921849668388,False,False
ZNF92,31.45786998397492,False,False
ZNF451,31.44823809348353,False,False
C19orf55,31.441117170228445,False,False
AGER,31.432524135289093,False,False
CAV2,31.430271949678914,False,False
NIPAL3,31.429576414476376,False,False
SNX9,31.416710390567427,False,False
IRAK4,31.40588893567744,False,False
STK10,31.402311043267705,False,False
BMP5,31.383736290954605,False,False
PCSK5,31.38081715970102,False,False
ZDHHC5,31.3578142570563,False,False
C3orf23,31.353011816448518,False,False
ALDH1L2,31.334785835351095,True,False
MNAT1,31.286077584775008,False,False
ZC3HC1,31.265375934308878,False,False
SPDYE5,31.260475844825773,False,False
LOC100505679,31.256725470517363,False,False
BCL6,31.25390299797639,False,False
MRPS25,31.253733359067038,False,False
KIAA1530,31.23518313799113,False,False
TBC1D20,31.223351600168442,False,False
PHF13,31.220384593115067,False,False
ATP6V0D2,31.21695204232024,False,False
MDM1,31.210311523435212,False,False
ZNF516,31.209064818518907,False,False
MBD2,31.194369702073903,False,False
SNX8,31.177581144798868,False,False
AKAP10,31.15169640605444,True,False
MED23,31.145968111848028,False,False
UTP14A,31.143863218350468,False,False
SUOX,31.115601555719316,False,False
RBM48,31.095323033418726,False,False
NNMT,31.094454431460623,False,False
HERPUD2,31.068143858417844,False,False
NIT2,31.02993174544689,False,False
PPOX,31.015083108748293,False,False
ATF7,31.01254352855856,False,False
C9orf82,30.988463758758236,False,False
DSG2,30.984459590483198,False,False
SP5,30.976190341088532,True,False
C2orf74,30.948898584061478,False,False
FAM114A2,30.94573035582693,False,False
ERI1,30.934172717596006,False,False
NOP16,30.930034097741284,False,False
NHSL1,30.91594740966885,False,False
LRRC8B,30.915598922108764,False,False
AP4M1,30.906827834508896,False,False
C6orf106,30.9049687715666,False,False
CTPS2,30.900226976523847,False,False
ARHGAP20,30.87998370881145,False,False
SLC25A17,30.87568608391527,False,False
CLN8,30.854348357137006,False,False
SEC31B,30.851867796610172,False,False
SLC16A6,30.823523842275794,False,False
TFIP11,30.81435810085272,False,False
STAC,30.795472623434048,False,False
TMEM150A,30.787418145184876,False,False
KLHL18,30.78454672187716,False,False
COL4A5,30.770561228667344,False,False
SPRYD7,30.761946083213438,True,False
JAGN1,30.760042196839436,False,False
SGK494,30.75252272636886,False,False
LY6G5C,30.75100168438783,False,False
BOD1L,30.73801792059983,True,False
EPB41L4B,30.716332624486792,False,False
TUBE1,30.71481974535331,False,False
RNASET2,30.710294367828194,False,False
ZBTB9,30.699859777637407,False,False
TIMP4,30.69690153115533,True,False
TTC9C,30.69265379104233,False,False
SYT15,30.676516346749956,False,False
SFT2D2,30.669583588915796,False,False
FAM173B,30.641228651553963,False,False
MTMR11,30.583846499046686,False,False
DNAJC19,30.5662654805769,False,False
CSPG4,30.54642140166801,False,False
C6orf225,30.545379005977235,False,False
HIC2,30.530394614637796,False,False
TEX9,30.506932882408673,False,False
THUMPD3,30.49428318360997,False,False
FAM203A,30.493262360365414,False,False
SPRED1,30.486901613620145,False,False
MSL3,30.462566759658912,False,False
SOX13,30.447315144869048,False,False
NOC3L,30.435994173070853,False,False
IBA57,30.42155953550667,False,False
MEF2D,30.42066086722579,False,False
KIAA2013,30.415463906727027,False,False
F11R,30.40291577651448,False,False
POLR2M,30.39611033032717,False,False
TBL1X,30.394398811570806,False,False
DUSP15,30.373693783556167,False,False
REXO1,30.37175351089588,False,False
MCOLN2,30.365116159595736,False,False
LMCD1,30.336190951094274,False,False
ATAD2B,30.333791609058263,False,False
VPS33B,30.33148740393726,False,False
RPAP3,30.328144060193473,False,False
IQSEC2,30.32759459182838,False,False
XYLT1,30.32704846416582,False,False
UQCC,30.287222149699968,False,False
DIS3L2,30.266672026295165,False,False
MTMR1,30.253312096010102,False,False
RAB3IL1,30.24001179597853,True,False
TRMT2A,30.192916564901566,False,False
ATG13,30.188984731141286,False,False
SMURF1,30.181343414511467,False,False
TEKT2,30.139384319402037,False,False
MYO6,30.1316050069598,False,False
LRRTM4,30.124367950427533,False,False
ZDHHC7,30.115276805745633,False,False
PAMR1,30.113718036401494,False,False
EME2,30.111624533576634,False,False
SLC6A6,30.079987224971045,True,False
PHF21A,30.07883209226702,False,False
PIGG,30.070760033804728,False,False
ZNF8,30.069239950988987,False,False
STX3,30.04962164964733,False,False
GALNS,30.040468045174347,False,False
PRPS2,30.036491354645513,False,False
STK11IP,30.030672228070788,False,False
RNF182,30.03016694388883,True,False
PRMT7,30.012333087693438,False,False
FUT3,30.000660200488937,False,False
DNAJC3,29.998213114830804,False,False
PRRG4,29.988387982945575,False,False
SIGLEC9,29.95477876560109,False,False
JMJD7-PLA2G4B,29.95427077528629,False,False
WDR86,29.916669134762728,False,False
SNX18,29.912118387315623,False,False
RBM19,29.886398462996105,False,False
TCF7L2,29.854162146307797,True,False
KLF8,29.845776135499644,False,False
DDN,29.806192209706285,True,False
SPRED3,29.803047827256666,False,False
RCOR1,29.799110675977587,True,False
PIM1,29.77649702366331,False,False
HTRA2,29.767407142272283,False,False
DOCK9,29.766197948322045,True,False
COG5,29.765374463393808,False,False
TCIRG1,29.744106415880033,False,False
GRM4,29.739890159782902,False,False
TSPY1,29.739424154589358,False,False
FAM149A,29.728006782585297,False,False
CNNM3,29.72604298990537,False,False
EIF2A,29.70661215858979,False,False
TPRN,29.69068111321659,True,False
PRKCA,29.633344111076017,False,False
ZZZ3,29.632979034635227,False,False
OLFML2B,29.623904259512692,False,False
TADA2A,29.614631819138857,False,False
ANKH,29.606092545998987,True,False
TRMU,29.582975335415426,False,False
SPIN2B,29.544964375197388,False,False
LOC100287482,29.52880051525891,False,False
EGFL8,29.520128287188125,False,False
PELO,29.51437276672398,False,False
PLCH2,29.476348476447814,False,False
DDX51,29.46686474892094,False,False
FGF12,29.459036893357197,False,False
PLAC8,29.453055938636815,False,False
PM20D2,29.437016980149956,False,False
DTX3L,29.42098976734394,False,False
EID2B,29.408430441216034,False,False
UMPS,29.400237173503644,False,False
PALM2,29.38159303084535,True,False
NOL10,29.37787181399212,False,False
CDKN2C,29.371806321133217,False,False
ATRNL1,29.35283112198945,False,False
INTS4,29.329095748090445,False,False
RAB3D,29.291619745353312,False,False
ST8SIA4,29.291399605221603,False,False
SLC38A6,29.28047121217438,False,False
HEXIM2,29.264850008188,False,False
RNF216,29.2447935782714,False,False
FAM206A,29.233335118901405,False,False
PCNX,29.222669113707873,False,False
COG1,29.13263759284603,False,False
FAM91A1,29.115523287831472,False,False
CASKIN2,29.101640912493718,False,False
ANO10,29.08349888350821,False,False
ZC3H3,29.0809752868723,False,False
MYBBP1A,29.064756236913823,False,False
PTPN2,29.05554814190967,True,False
SHQ1,29.04739373735247,False,False
SGTB,29.03233262039279,False,False
FUNDC1,29.00457033371934,False,False
CDR2,28.99551673801921,False,False
RSBN1L,28.981346656958042,False,False
C17orf59,28.9799535418933,False,False
MRPL2,28.960106610637375,False,False
ZNF865,28.957514893965445,False,False
LRPAP1,28.934713202559326,False,False
RP2,28.914854721549634,False,False
WDR12,28.909784836415525,False,False
PTRH1,28.89099874197284,False,False
KRT10,28.8805308798587,False,False
TNFAIP8L1,28.861008743025575,False,False
RNF180,28.85395673228761,False,False
WDR70,28.84976452550561,False,False
ENTPD3,28.827740524733603,False,False
C14orf119,28.827219943619802,False,False
STX18,28.81862021733282,False,False
CEP63,28.802288215718615,True,False
C2CD3,28.778959195704815,False,False
MGST2,28.775000671415707,False,False
GPCPD1,28.771852831292183,False,False
PCDHB14,28.743125624919582,False,False
C21orf62,28.73184948357137,False,False
NFKB2,28.72149688505223,False,False
IFRD2,28.707779350457947,False,False
RUNDC1,28.705231987577637,False,False
RPRD2,28.700067766197616,False,False
GEMIN5,28.697357431776442,False,False
FAM18A,28.691350947468155,False,False
GPR108,28.689455292954815,False,False
MCU,28.680972865564797,False,False
SLC25A15,28.679728055584796,False,False
TGS1,28.667347120164692,False,False
SUMF1,28.665052831292186,False,False
SPEF1,28.643657975693348,False,False
PHF16,28.626616427460196,False,False
OPRM1,28.620233929302504,False,False
MINPP1,28.602835524792088,False,False
PECAM1,28.59470254178802,False,False
IL31RA,28.58758987027874,False,False
BRMS1L,28.575722812927676,True,False
TIMM9,28.551106248026112,False,False
ZCCHC7,28.492510675977588,False,False
C15orf29,28.48305398053596,False,False
SYDE1,28.48152431951901,False,False
DNAJC21,28.48062329660432,False,False
NBPF14,28.478709082827432,False,False
GEMIN6,28.464916260775986,False,False
MPL,28.445874061597113,False,False
MKLN1,28.43679068439953,False,False
PARG,28.41620238914038,False,False
ZNF211,28.408818855785988,False,False
UIMC1,28.394635220666505,False,False
ENPP4,28.36356339556211,False,False
LRRCC1,28.35951722403528,False,False
C3orf62,28.35645487361242,True,False
SOX6,28.356308295025205,False,False
UFSP2,28.335141591512556,False,False
KIAA1377,28.331282637938497,False,False
C16orf87,28.328295425834295,False,False
TNXB,28.316834294253194,False,False
C9orf85,28.316203750687205,False,False
SIRPA,28.315695820612696,False,False
SEPT14,28.31121775917934,False,False
KIAA0391,28.29219280918459,False,False
MBOAT1,28.291147702682153,False,False
NARS2,28.28339429413623,True,False
CDH18,28.26100948637868,False,False
KPTN,28.18681488343802,False,False
RTCD1,28.175727723970947,False,False
FNIP2,28.16181069176872,False,False
VPS33A,28.148013646465714,False,False
MIA3,28.128342686364647,False,False
KPNA6,28.112884897825506,False,False
DYSF,28.097909674702596,False,False
FAM204A,28.083536489221085,False,False
RNF139,28.082719096162165,False,False
ZNF777,28.079653731971785,False,False
ZNF669,28.063500209963617,False,False
ZFP14,28.05763091845926,False,False
IFT74,28.052854916306977,False,False
IL17RC,28.02516749599373,False,False
PML,28.005170191014255,False,False
DNAJC13,28.004888924565158,False,False
TMEM168,28.003034298347195,False,False
ANKRD37,27.9896909668854,False,False
PGPEP1L,27.940576144857356,False,False
PTAR1,27.927336372249716,False,False
KIAA1033,27.920560732708704,False,False
ZNF626,27.919936309085163,False,False
SNUPN,27.91564528488379,False,False
PARVA,27.89235046320666,False,False
XKR4,27.878026381724393,False,False
PTK2B,27.865208103777007,False,False
SUPV3L1,27.83265802716075,False,False
ZNF91,27.82725890035208,False,False
GRB14,27.82475437180522,False,False
CLN5,27.816148694599434,False,False
FFAR2,27.795648030786857,False,False
SLC15A4,27.775344667859773,False,False
PURG,27.75212401773286,False,False
C11orf82,27.747895241019524,False,False
MTMR2,27.731030716683627,False,False
ZNF703,27.72901252354049,False,False
PDZD7,27.72891240072054,True,False
PPAPDC2,27.709695451568006,False,False
CASP4,27.67494821033794,False,False
EIF4ENIF1,27.672311249722195,True,False
POLR3A,27.6679892509153,False,False
AKAP14,27.655699784187807,False,False
IFNAR2,27.655216502906736,False,False
OSBPL6,27.65264801499573,False,False
SENP1,27.644550953901582,False,False
MYLK,27.63530009240739,False,False
CFD,27.609082573019375,True,False
SIPA1L3,27.60333976208022,True,False
PIKFYVE,27.58609310921618,False,False
ECD,27.583419352329486,False,False
SNX32,27.573870019066334,True,False
MTRNR2L5,27.55941063269819,False,False
MTHFR,27.536059858932518,False,False
ZNF474,27.518051926518584,False,False
ANKRA2,27.512540784410053,False,False
CDH8,27.495688343802268,False,False
PSMG4,27.495424561649763,False,False
GLTSCR1,27.483057121802293,False,False
TRIP4,27.48295672117533,False,False
PROM2,27.454147094431,False,False
ZNF536,27.44759719736581,False,False
IL4R,27.4438993841457,True,False
